کۆڕ,کۆڕی,koř,kořî,N;[IZAFE],N;LGSPEC1,«کۆڕ»[NOUN]«ی»{Clitic=Izafe},لە نێو کۆڕی هەواڵنێراندا,727,کۆڕ@کۆڕی@N;LGSPEC1,koř@kořî@N;LGSPEC1
کۆشش,کۆششی,koşiş,koşişî,N;[IZAFE],N;LGSPEC1,«کۆشش»[NOUN]«ی»{Clitic=Izafe},تەواوی هەوڵ و کۆششی خۆیان دەدەن بۆ زانینی چارەنووسی ئەو ڕۆژنامەنووسە,728,کۆشش@کۆششی@N;LGSPEC1,koşiş@koşişî@N;LGSPEC1
کۆمپانیا,کۆمپانیای,kompanya,kompanyay,N;[IZAFE],N;LGSPEC1,«کۆمپانیا»[NOUN]«ی»{Clitic=Izafe},کۆمپانیای پێپسی جۆرەکی نوێ بەرهەم دەهێنێت,731,کۆمپانیا@کۆمپانیای@N;LGSPEC1,kompanya@kompanyay@N;LGSPEC1
کۆنگرە,کۆنگرەی,kongire,kongirey,N;[IZAFE],N;LGSPEC1,«کۆنگرە»[NOUN]«ی»{Clitic=Izafe},دکتۆر شێرکۆ کرمانج: ئاستەنگەکانی بەردەم کۆنگرەی نەتەوەیی زۆر گەورەترن لەو نزیک بوونەوەیەی ئێستا لە نێوان لایەنەکاندا هەیە,737,کۆنگرە@کۆنگرەی@N;LGSPEC1,kongire@kongirey@N;LGSPEC1
کیبۆرد,کیبۆردی,kîbord,kîbordî,N;[IZAFE],N;LGSPEC1,«کیبۆرد»[NOUN]«ی»{Clitic=Izafe},ئەگەر فۆنت و کیبۆردی کوردیت نییە,740,کیبۆرد@کیبۆردی@N;LGSPEC1,kîbord@kîbordî@N;LGSPEC1
گرد,گردی,gird,girdî,N;[IZAFE],N;LGSPEC1,«گرد»[NOUN]«ی»{Clitic=Izafe},کۆبانێ؛ گردی مشتەنور ڕزگار کرا,746,گرد@گردی@N;LGSPEC1,gird@girdî@N;LGSPEC1
گزنگ,گزنگی,gizing,gizingî,N;[IZAFE],N;LGSPEC1,«گزنگ»[NOUN]«ی»{Clitic=Izafe},گزنگی ڕزگاری,747,گزنگ@گزنگی@N;LGSPEC1,gizing@gizingî@N;LGSPEC1
گەرماو,گەرماوی,germaw,germawî,N;[IZAFE],N;LGSPEC1,«گەرماو»[NOUN]«ی»{Clitic=Izafe},سوودەکانی گەرماوی هەڵمی,750,گەرماو@گەرماوی@N;LGSPEC1,germaw@germawî@N;LGSPEC1
گوتەبێژ,گوتەبێژی,gutebêj,gutebêjî,N;[IZAFE],N;LGSPEC1,«گوتەبێژ»[NOUN]«ی»{Clitic=Izafe},سەردانی گوتەبێژی وەزارەتی دەرەوەی ئێران لە قیرقیزستان,765,گوتەبێژ@گوتەبێژی@N;LGSPEC1,gutebêj@gutebêjî@N;LGSPEC1
لا,لای,la,lay,N;[IZAFE],N;LGSPEC1,«لا»[NOUN]«ی»{Clitic=Izafe},هەردوو لای دانوستاندن لەسەر بەرنامە ناوکییەکەی ئێران هەوڵ دەدەن بگەنە ڕێکەوتن,777,لا@لای@N;LGSPEC1,la@lay@N;LGSPEC1
لەش,لەشی,leş,leşî,N;[IZAFE],N;LGSPEC1,«لەش»[NOUN]«ی»{Clitic=Izafe},لێکردنەوەی مووی لەشی کچان بە مۆم,786,لەش@لەشی@N;LGSPEC1,leş@leşî@N;LGSPEC1
لیژنە,لیژنەی,lîjne,lîjney,N;[IZAFE],N;LGSPEC1,«لیژنە»[NOUN]«ی»{Clitic=Izafe},لیژنەی ناوچەی بلژیکای پارتی دێموکراتی کوردستان,799,لیژنە@لیژنەی@N;LGSPEC1,lîjne@lîjney@N;LGSPEC1
لیست,لیستی,lîst,lîstî,N;[IZAFE],N;LGSPEC1,«لیست»[NOUN]«ی»{Clitic=Izafe},لیستی هاوپەیمانیی کوردستان یەکەم شەهیدی لە کەرکوک دا,800,لیست@لیستی@N;LGSPEC1,lîst@lîstî@N;LGSPEC1
ماددە,ماددە,madde,madde,N;[IZAFE],N;LGSPEC1,«ماددە»[NOUN]«ە»{Clitic=Izafe},سەوداکردن و بڵاوکردنەوەی ماددە هۆشبەرەکان لەلایەن ئیدارەی ئیتلاعاتی کامیارانەوە پەرەی سەندووە,810,ماددە@ماددە@N;LGSPEC1,madde@madde@N;LGSPEC1
مادە,مادەی,made,madey,N;[IZAFE],N;LGSPEC1,«ماددە»{NS}[NOUN]«ی»{Clitic=Izafe},چوونە سەر ڕێگای ماشێنەکانی هەڵگری بەرد و مادەی مەعدەنییەکان,811,مادە@مادەی@N;LGSPEC1,made@madey@N;LGSPEC1
مافخوازی,مافخوازیی,mafxwazî,mafxwazîy,N;[IZAFE],N;LGSPEC1,«مافخوازی»[NOUN]«ی»{Clitic=Izafe},"نۆخلیدۆڤ هێندەی باسی هاوڕێیەیی گەرموگوڕ و شەرافەت و مافخوازیی سێلێنین کرد، فانارین هەناسەیەکی هەڵکێشا و گوتی:",815,مافخوازی@مافخوازیی@N;LGSPEC1,mafxwazî@mafxwazîy@N;LGSPEC1
مانگ,مانگی,mang,mangî,N;[IZAFE],N;LGSPEC1,«مانگ»[NOUN]«ی»{Clitic=Izafe},بۆ چی هونەرمەندان تەنیا لە مانگی ڕەمەزاندا سروودی ئایینی دەڵێن؟,821,مانگ@مانگی@N;LGSPEC1,mang@mangî@N;LGSPEC1
مرۆڤ,مرۆڤی,mirov,mirovî,N;[IZAFE],N;LGSPEC1,«مرۆڤ»[NOUN]«ی»{Clitic=Izafe},ئێستا لە ئەڵمانیا نزیکەی 2.4 ملیۆن مرۆڤی پیر هەیە کە پێویستیان بە چاودێریکردنە,828,مرۆڤ@مرۆڤی@N;LGSPEC1,mirov@mirovî@N;LGSPEC1
مەجلیس,مەجلیسی,meclîs,meclîsî,N;[IZAFE],N;LGSPEC1,«مەجلیس»[NOUN]«ی»{Clitic=Izafe},"ڕەخنەی لە بڕیارنامەی مەجلیسی ڕژێمی ئێران بۆ بەرەو سەربردنی ئەو سزایە بۆ تاوانکارانی ئینترنێتی، گرت.",836,مەجلیس@مەجلیسی@N;LGSPEC1,meclîs@meclîsî@N;LGSPEC1
مەراسیم,مەراسیمی,merasîm,merasîmî,N;[IZAFE],N;LGSPEC1,«مەراسیم»[NOUN]«ی»{Clitic=Izafe},مەراسیمی بەخاکسپاردنی کاوە گەرمیانی,838,مەراسیم@مەراسیمی@N;LGSPEC1,merasîm@merasîmî@N;LGSPEC1
مەرج,مەرجی,merc,mercî,N;[IZAFE],N;LGSPEC1,«مەرج»[NOUN]«ی»{Clitic=Izafe},هەل و مەرجی مافی مرۆڤ لە ڕاپۆرتی ساڵانەی ئەمریکادا,839,مەرج@مەرجی@N;LGSPEC1,merc@mercî@N;LGSPEC1
مەکتەب,مەکتەبی,mekteb,mektebî,N;[IZAFE],N;LGSPEC1,«مەکتەب»[NOUN]«ی»{Clitic=Izafe},مەکتەبی سیاسیی ی.ن.ک پشتیوانی لە بازرگانانی سلێمانی دەکات,843,مەکتەب@مەکتەبی@N;LGSPEC1,mekteb@mektebî@N;LGSPEC1
مەڵبەند,مەڵبەندی,mełbend,mełbendî,N;[IZAFE],N;LGSPEC1,«مەڵبەند»[NOUN]«ی»{Clitic=Izafe},"حەسەن بارام، جێگری مەڵبەندی گەرمیانی یەکێتی نیشتمانی کوردستان لە دووز - خورماتوو بە ئاوێنەنیوزی ڕاگەیاند.",845,مەڵبەند@مەڵبەندی@N;LGSPEC1,mełbend@mełbendî@N;LGSPEC1
مەودا,مەودای,mewda,mewday,N;[IZAFE],N;LGSPEC1,«مەودا»[NOUN]«ی»{Clitic=Izafe},بەجیهانیبوون وەک تێزێکی سیاسی ئابوری توانی مەودای زۆر فراوانی پراکتیکی و بگرە فکریش ببڕێت,847,مەودا@مەودای@N;LGSPEC1,mewda@mewday@N;LGSPEC1
میداڵ,میداڵی,mîdał,mîdałî,N;[IZAFE],N;LGSPEC1,«میدالیا»{NS}[NOUN]«ی»{Clitic=Izafe},بەدەستهێنانی میداڵی زێڕی تۆرنمێنتی نێودەوڵەتیی چین لە لایەن بۆکسۆڕێکی کوردەوە,853,میداڵ@میداڵی@N;LGSPEC1,mîdał@mîdałî@N;LGSPEC1
میکونوس,میکونوسی,mîkunus,mîkunusî,N;[IZAFE],N;LGSPEC1,«میکۆنۆس»{NS}[NOUN]«ی»{Clitic=Izafe},لە ڕیستۆرانی میکونوسی شاری بێرلین لە وڵاتی ئاڵمان,855,میکونوس@میکونوسی@N;LGSPEC1,mîkunus@mîkunusî@N;LGSPEC1
میللەت,میللەتی,mîllet,mîlletî,N;[IZAFE],N;LGSPEC1,«میللەت»[NOUN]«ی»{Clitic=Izafe},سیاسەتی ڕەساسی و میللەتی ڕەش,856,میللەت@میللەتی@N;LGSPEC1,mîllet@mîlletî@N;LGSPEC1
ناوچە,ناوچەی,nawçe,nawçey,N;[IZAFE],N;LGSPEC1,«ناوچە»[NOUN]«ی»{Clitic=Izafe},دێنە ناوچەی سەعدیەوە,869,ناوچە@ناوچەی@N;LGSPEC1,nawçe@nawçey@N;LGSPEC1
ناونیشان,ناونیشانی,nawnîşan,nawnîşanî,N;[IZAFE],N;LGSPEC1,«ناونیشان»[NOUN]«ی»{Clitic=Izafe},هەواڵی پەیوەندیدار بە کاتی بڕین و ناونیشانی ئەو کەسانەیان یارانەیان لی دەبڕین ڕاناگەیەندرێ.,871,ناونیشان@ناونیشانی@N;LGSPEC1,nawnîşan@nawnîşanî@N;LGSPEC1
ناوەند,ناوەندی,nawend,nawendî,N;[IZAFE],N;LGSPEC1,«ناوەند»[NOUN]«ی»{Clitic=Izafe},ناوەندی هەواڵەکان,874,ناوەند@ناوەندی@N;LGSPEC1,nawend@nawendî@N;LGSPEC1
ناو,ناوی,naw,nawî,N;[IZAFE],N;LGSPEC1,«ناو»[NOUN]«ی»{Clitic=Izafe},بە ناوی خودای گەورە,875,ناو@ناوی@N;LGSPEC1,naw@nawî@N;LGSPEC1
نرخ,نرخی,nirx,nirxî,N;[IZAFE],N;LGSPEC1,«نرخ»[NOUN]«ی»{Clitic=Izafe},مان یوونایتد نرخی کرۆس دیاری دەکات,876,نرخ@نرخی@N;LGSPEC1,nirx@nirxî@N;LGSPEC1
نەوە,نەوەی,newe,newey,N;[IZAFE],N;LGSPEC1,«نەوە»[NOUN]«ی»{Clitic=Izafe},مەلا بەختیار: دانیشتن لەگەڵ نەوەی شەهیدان ئاسوودەمان دەکات,890,نەوە@نەوەی@N;LGSPEC1,newe@newey@N;LGSPEC1
نیوە,نیوەی,nîwe,nîwey,N;[IZAFE],N;LGSPEC1,«نیوە»[NOUN]«ی»{Clitic=Izafe},"ئافرەتان، نیوەی جیهان و نیوەی فەرمانڕەوایی",904,نیوە@نیوەی@N;LGSPEC1,nîwe@nîwey@N;LGSPEC1
هاوکاری,هاوکاریی,hawkarî,hawkarîy,N;[IZAFE],N;LGSPEC1,«هاوکاری»[NOUN]«ی»{Clitic=Izafe},سەرۆک مەسعود بارزانی داوا لە هاوپەیمانی نێودەوڵەتی دەکات هاوکاری کۆبانێ بکەن,915,هاوکاری@هاوکاریی@N;LGSPEC1,hawkarî@hawkarîy@N;LGSPEC1
هەرێم,هەرێمی,herêm,herêmî,N;[IZAFE],N;LGSPEC1,«هەرێم»[NOUN]«ی»{Clitic=Izafe},وەڵامی دکتۆر بەرهەم ساڵح سەرۆکی حکومەتی هەرێمی کوردستان بۆ خۆپیشاندەران,925,هەرێم@هەرێمی@N;LGSPEC1,herêm@herêmî@N;LGSPEC1
هەنگاو,هەنگاوی,hengaw,hengawî,N;[IZAFE],N;LGSPEC1,«هەنگاو»[NOUN]«ی»{Clitic=Izafe},هەنگاوی بوێرانەی پارلمانی کانادا لەمەڕ کۆمەڵکوژی زیندانیانی سیاسی دەیەی 60 لە ئێران,943,هەنگاو@هەنگاوی@N;LGSPEC1,hengaw@hengawî@N;LGSPEC1
هەوار,هەواری,hewar,hewarî,N;[IZAFE],N;LGSPEC1,«هەوار»[NOUN]«ی»{Clitic=Izafe},جێگری سەرۆکی حکومەت کۆمەڵگای باجەکان و پارکی هەواری شاری لە سلێمانی بەسەر کردەوە,944,هەوار@هەواری@N;LGSPEC1,hewar@hewarî@N;LGSPEC1
هونەر,هونەری,huner,hunerî,N;[IZAFE],N;LGSPEC1,«هونەر»[NOUN]«ی»{Clitic=Izafe},هونەری سرود و گۆرانی سیاسیش شێوێندرا!,948,هونەر@هونەری@N;LGSPEC1,huner@hunerî@N;LGSPEC1
واز,وازی,waz,wazî,N;[IZAFE],N;LGSPEC1,«واز»[NOUN]«ی»{Clitic=Izafe},ئەبیدال وازی لە یاریکردن هێنا و هۆکارەکەشی ئاشکرا کرد,960,واز@وازی@N;LGSPEC1,waz@wazî@N;LGSPEC1
وانە,وانەی,wane,waney,N;[IZAFE],N;LGSPEC1,«وانە»[NOUN]«ی»{Clitic=Izafe},وانەی دیکتاتۆرەکان,962,وانە@وانەی@N;LGSPEC1,wane@waney@N;LGSPEC1
وەزارەت,وەزارەتە,wezaret,wezarete,N;[IZAFE],N;LGSPEC1,«وەزارەت»[NOUN]«ە»{Clitic=Izafe},حکومەت ئەولەویەت بداتە وەزارەتە خزمەتگوزارییەکان,973,وەزارەت@وەزارەتە@N;LGSPEC1,wezaret@wezarete@N;LGSPEC1
وەزارەت,وەزارەتی,wezaret,wezaretî,N;[IZAFE],N;LGSPEC1,«وەزارەت»[NOUN]«ی»{Clitic=Izafe},بەربژارانی پێشنیاریی حەیدەر عیبادی بۆ پۆستی وەزارەتی بەرەڤانی و ناوخۆ بوون,974,وەزارەت@وەزارەتی@N;LGSPEC1,wezaret@wezaretî@N;LGSPEC1
یەکڕیزی,یەکڕیزیی,yekřîzî,yekřîzîy,N;[IZAFE],N;LGSPEC1,«یەکڕیزی»[NOUN]«ی»{Clitic=Izafe},تەئکید لە پاراستنی یەکڕیزیی هێزە کوردستانییەکان کرایەوە,993,یەکڕیزی@یەکڕیزیی@N;LGSPEC1,yekřîzî@yekřîzîy@N;LGSPEC1
یەکێتی,یەکێتیی,yekêtî,yekêtîy,N;[IZAFE],N;LGSPEC1,«یەکێتی»[NOUN]«ی»{Clitic=Izafe},سوپاسی دەوڵەتانی یەکێتیی ئەورووپاشی کرد,999,یەکێتی@یەکێتیی@N;LGSPEC1,yekêtî@yekêtîy@N;LGSPEC1
ئەمساڵ,ئەمساڵدا,emsał,emsałda,N;[DA],N;LGSPEC4(DA),«ئەمساڵ»[NOUN]«دا»{Clitic=Da}{AdpType=Circ},"لە ماوەی چوار مانگی ڕابردووی ئەمساڵدا، تەنیا لە شاری بەغدا 1384 کەس کوژراون",94,ئەمساڵ@ئەمساڵدا@N;LGSPEC4(DA),emsał@emsałda@N;LGSPEC4(DA)
چێشتخانە,چێشتخانەدا,çêştxane,çêştxaneda,N;[DA],N;LGSPEC4(DA),«چێشتخانە»[NOUN]«دا»{Clitic=Da}{AdpType=Circ},لە کوێی چێشتخانەدا بەکتریا هەیە؟,347,چێشتخانە@چێشتخانەدا@N;LGSPEC4(DA),çêştxane@çêştxaneda@N;LGSPEC4(DA)
خەڵک,خەڵکدا,xełk,xełkda,N;[DA],N;LGSPEC4(DA),«خەڵک»[NOUN]«دا»{Clitic=Da}{AdpType=Circ},بە پێچەوانەی چالاکییەکانی لە لوبنان پێگەیان لە نێو خەڵکدا نییە,375,خەڵک@خەڵکدا@N;LGSPEC4(DA),xełk@xełkda@N;LGSPEC4(DA)
دەوڵەت,دەوڵەتدا,dewłet,dewłetda,N;[DA],N;LGSPEC4(DA),«دەوڵەت»[NOUN]«دا»{Clitic=Da}{AdpType=Circ},بە بەردەوامی لە دەوڵەتدا پۆستی جۆراوجۆریان بووە.,464,دەوڵەت@دەوڵەتدا@N;LGSPEC4(DA),dewłet@dewłetda@N;LGSPEC4(DA)
کات,کاتدا,kat,katda,N;[DA],N;LGSPEC4(DA),«کات»[NOUN]«دا»{Clitic=Da}{AdpType=Circ},لە هەمان کاتدا سەر بە پەروەردەی حەلەب و ڕژێم بن,681,کات@کاتدا@N;LGSPEC4(DA),kat@katda@N;LGSPEC4(DA)
هەقیقەت,هەقیقەتدا,heqîqet,heqîqetda,N;[DA],N;LGSPEC4(DA),«حەقیقەت»{NS}[NOUN]«دا»{Clitic=Da}{AdpType=Circ},داعش و ئیسلام «لەنێوان دەمامک و هەقیقەتدا»,929,هەقیقەت@هەقیقەتدا@N;LGSPEC4(DA),heqîqet@heqîqetda@N;LGSPEC4(DA)
بۆسە,بۆسەدان,bose,bosedan,N;[DA];[COP3P],N;LGSPEC4(DA);LGSPEC7(3P),«بۆسە»[NOUN]«دا»{Clitic=Da}{AdpType=Circ}«ن»{Copula}{Person=3}{Number=Plur},بۆیە بەردەوام لە پیلان و بۆ سەدان بۆی,207,بۆسە@بۆسەدان@N;LGSPEC4(DA);LGSPEC7(3P),bose@bosedan@N;LGSPEC4(DA);LGSPEC7(3P)
ئارا,ئاراوە,ara,arawe,N;[EWE2],N;LGSPEC4(EWE),«ئارا»[NOUN]«ەوە»{Clitic=Ewe}{AdpType=Circ},گەلێ بابەتی بەنرخی هێنایە ئاراوە,45,ئارا@ئاراوە@N;LGSPEC4(EWE),ara@arawe@N;LGSPEC4(EWE)
بان,بانەوە,ban,banewe,N;[EWE2],N;LGSPEC4(EWE),«بان»[NOUN]«ەوە»{Clitic=Ewe}{AdpType=Circ},لەسەر بانەوە کەوتنە تەقەکردن لێم,143,بان@بانەوە@N;LGSPEC4(EWE),ban@banewe@N;LGSPEC4(EWE)
بەڵگە,بەڵگەوە,bełge,bełgewe,N;[EWE2],N;LGSPEC4(EWE),«بەڵگە»[NOUN]«ەوە»{Clitic=Ewe}{AdpType=Circ},"بە بەڵگەوە: خۆفرۆشێک، وەک شەهیدی سەنگەر، موچەی شەهیدانە لە پارتی دێموکراتی کوردستان وەردەگرێت",188,بەڵگە@بەڵگەوە@N;LGSPEC4(EWE),bełge@bełgewe@N;LGSPEC4(EWE)
گلەیی,گلەیییەوە,gileyî,gileyîyewe,N;[EWE2],N;LGSPEC4(EWE),«گلەیی»[NOUN]«ەوە2»{Clitic=Ewe}{AdpType=Circ},بە کۆڵێک گلەیییەوە چاوەڕێن,749,گلەیی@گلەیییەوە@N;LGSPEC4(EWE),gileyî@gileyîyewe@N;LGSPEC4(EWE)
مۆبایل,مۆبایلەوە,mobayl,mobaylewe,N;[EWE2],N;LGSPEC4(EWE),«مۆبایل»[NOUN]«ەوە»{Clitic=Ewe}{AdpType=Circ},لە ڕێگای مۆبایلەوە دەکرێت کۆنترۆڵی کامێراکە بکەی.,850,مۆبایل@مۆبایلەوە@N;LGSPEC4(EWE),mobayl@mobaylewe@N;LGSPEC4(EWE)
نیگا,نیگاوە,nîga,nîgawe,N;[EWE2],N;LGSPEC4(EWE),«نیگا»[NOUN]«ەوە»{Clitic=Ewe}{AdpType=Circ},ڕۆحم بە پشت شووشەی ڕوونی نیگاوە بوو بە جیوە,902,نیگا@نیگاوە@N;LGSPEC4(EWE),nîga@nîgawe@N;LGSPEC4(EWE)
دیبلۆماسی,دیبلۆماسیش,dîblomasî,dîblomasîş,N;[ISH],N;LGSPEC5,«دیپلۆماسی»{NS}[NOUN]«یش»{Clitic=îş},لەسەر ئاستی سیاسی و دیبلۆماسیش پێویستمان بە دیموکراتیزەکردنی دامەزراوەکانی هەرێم هەیە,483,دیبلۆماسی@دیبلۆماسیش@N;LGSPEC5,dîblomasî@dîblomasîş@N;LGSPEC5
چارەسەر,چارەسەریشی,çareser,çareserîşî,N;[ISH];[AM3S],N;LGSPEC5;LGSPEC9(3S),«چارەسەر»[NOUN]«یش»{Clitic=îş}«ی»{Person=3}{Number=Sing},سەیرە لە هەندێک وڵاتا شتی زۆر ئاسایی ئەکرێتە کێشە و چارەسەریشی بۆ ئەدۆزرێتەوە,325,چارەسەر@چارەسەریشی@N;LGSPEC5;LGSPEC9(3S),çareser@çareserîşî@N;LGSPEC5;LGSPEC9(3S)
بارودۆخ,بارودۆخە,barudox,barudoxe,N;[DEM],N;LGSPEC6,«بارودۆخ»[NOUN]«ە»{Clitic=DiscontinuousDem},ئەو بارودۆخە ژمارەیەک لە گوندنشینانی سەرپێڵی زەهاوی لەمەڕ دەربڕینی ناڕەزایەتی هێناوەتەبەر دەرکی فرمانداریی ئەو شارە,132,بارودۆخ@بارودۆخە@N;LGSPEC6,barudox@barudoxe@N;LGSPEC6
بوار,بوارە,bwar,bware,N;[DEM],N;LGSPEC6,«بوار»[NOUN]«ە»{Clitic=DiscontinuousDem},میدیای کوردی بە بڕوای زۆربەی چاودێران و پسپۆِڕانی ئەو بوارە نەیتوانیوە ببێتە هەوێنی چارەسەرکردنی دۆخی ناجێگیری هەرێمی کوردستان,199,بوار@بوارە@N;LGSPEC6,bwar@bware@N;LGSPEC6
دەرفەت,دەرفەتە,derfet,derfete,N;[DEM],N;LGSPEC6,«دەرفەت»[NOUN]«ە»{Clitic=DiscontinuousDem},ڕژێمی ئێران بتوانێ لەو دەرفەتە بە مەبەستی گۆڕینی نەخشەی سیاسی ڕۆژهەڵاتی ناوەڕاست بە شێوەی دڵخوازی خۆی کەڵک وەربگرێت.,440,دەرفەت@دەرفەتە@N;LGSPEC6,derfet@derfete@N;LGSPEC6
ڕۆژنامەنووس,ڕۆژنامەنووسە,řojnamenûs,řojnamenûse,N;[DEM],N;LGSPEC6,«ڕۆژنامەنووس»[NOUN]«ە»{Clitic=DiscontinuousDem},هۆکاری دەستبەسەر کرانی ئەو 2 برا ڕۆژنامەنووسە کوردەیان ڕانەگەیاندووە.,546,ڕۆژنامەنووس@ڕۆژنامەنووسە@N;LGSPEC6,řojnamenûs@řojnamenûse@N;LGSPEC6
شاخ,شاخە,şax,şaxe,N;[DEM],N;LGSPEC6,«شاخ»[NOUN]«ە»{Clitic=DiscontinuousDem},ماوەیەکی زۆر ئەو شاخە سەختە بۆتە بارەگا و نەخۆشخانە,612,شاخ@شاخە@N;LGSPEC6,şax@şaxe@N;LGSPEC6
فیلم,فیلمە,fîlm,fîlme,N;[DEM],N;LGSPEC6,«فیلم»[NOUN]«ە»{Clitic=DiscontinuousDem},ئەو فیلمە دوای بەدەستهێنانی خەڵات,658,فیلم@فیلمە@N;LGSPEC6,fîlm@fîlme@N;LGSPEC6
قسە,قسەیە,qise,qiseye,N;[DEM],N;LGSPEC6,«قسە»[NOUN]«ە»{Clitic=DiscontinuousDem},چیتر ئەو قسەیە دووبارە نەکاتەوە,668,قسە@قسەیە@N;LGSPEC6,qise@qiseye@N;LGSPEC6
کەڵ,کەڵە,keł,kełe,N;[DEM],N;LGSPEC6,«کەڵ»[NOUN]«ە»{Clitic=DiscontinuousDem},ڕۆڵی ئەم کەڵە تێکۆشەرە,716,کەڵ@کەڵە@N;LGSPEC6,keł@kełe@N;LGSPEC6
کوڕ,کوڕە,kuř,kuře,N;[DEM],N;LGSPEC6,«کوڕ»[NOUN]«ە»{Clitic=DiscontinuousDem},ماوەیەک لەمەوبەر باسی ئەو کوڕە گەنجەمان کرد,725,کوڕ@کوڕە@N;LGSPEC6,kuř@kuře@N;LGSPEC6
گورز,گورزە,gurz,gurze,N;[DEM],N;LGSPEC6,«گورز»[NOUN]«ە»{Clitic=DiscontinuousDem},دەبێت ئەو گورزە سەربازییانە چەکداری تیرۆریستییەکانی داعش لە سووریاش بگرێتەوە,768,گورز@گورزە@N;LGSPEC6,gurz@gurze@N;LGSPEC6
بەیت,بەیتەدا,beyt,beyteda,N;[DEM];[DA],N;LGSPEC6;LGSPEC4(DA),«بەیت»[NOUN]«ە»{Clitic=DiscontinuousDem}«دا»{Clitic=Da}{AdpType=Circ},ئەوەتا لەم دوو بەیتەدا,198,بەیت@بەیتەدا@N;LGSPEC6;LGSPEC4(DA),beyt@beyteda@N;LGSPEC6;LGSPEC4(DA)
دیدار,دیدارەدا,dîdar,dîdareda,N;[DEM];[DA],N;LGSPEC6;LGSPEC4(DA),«دیدار»[NOUN]«ە»{Clitic=DiscontinuousDem}«دا»{Clitic=Da}{AdpType=Circ},لەم دیدارەدا هەروەها جەخت کرا لە سەر پێویستیی پەرەی هاوکاریی نێوان ئێران و ناوچەی کوردستانی عێراق.,487,دیدار@دیدارەدا@N;LGSPEC6;LGSPEC4(DA),dîdar@dîdareda@N;LGSPEC6;LGSPEC4(DA)
وڵات,وڵاتەوە,wiłat,wiłatewe,N;[DEM];[EWE2],N;LGSPEC6;LGSPEC4(EWE),«وڵات»[NOUN]«ە»{Clitic=DiscontinuousDem}«ەوە»{Clitic=Ewe}{AdpType=Circ},بڕیاری کۆتایی لە لایەن پەرلەمانی ئەو وڵاتەوە دەربکرێ.,968,وڵات@وڵاتەوە@N;LGSPEC6;LGSPEC4(EWE),wiłat@wiłatewe@N;LGSPEC6;LGSPEC4(EWE)
شەڕ,شەڕەش,şeř,şeřeş,N;[DEM];[ISH],N;LGSPEC6;LGSPEC5,«شەڕ»[NOUN]«ە»{Clitic=DiscontinuousDem}«یش»{Clitic=îş},"بۆ ئەم شەڕەش، شەڕی دژی تیرۆر داوای پشتیوانی زیاتری لە لایەنە پەیوەندیدارەکان کرد",624,شەڕ@شەڕەش@N;LGSPEC6;LGSPEC5,şeř@şeřeş@N;LGSPEC6;LGSPEC5
ئەرک,ئەرکەیان,erk,erkeyan,N;[DEM];[AM3P],N;LGSPEC6;LGSPEC9(3P),«ئەرک»[NOUN]«ە»{Clitic=DiscontinuousDem}«یان»{Person=3}{Number=Plur},تواناییی ئەنجامدانی ئەو ئەرکەیان هەیە یان نا.,79,ئەرک@ئەرکەیان@N;LGSPEC6;LGSPEC9(3P),erk@erkeyan@N;LGSPEC6;LGSPEC9(3P)
هیوادار,هیوادارین,hîwadar,hîwadarîn,N;[COP1P],N;LGSPEC7(1P),«هیوادار»[NOUN]«ین»{Copula}{Person=1}{Number=Plur},مەلا بەختیار: هیوادارین کۆنگرەی سێیەم ببێتە سەرەتا بۆ پتەوترکردنی یەکێتیی ناو یەکێتی,952,هیوادار@هیوادارین@N;LGSPEC7(1P),hîwadar@hîwadarîn@N;LGSPEC7(1P)
باس,باسە,bas,base,N;[COP3S],N;LGSPEC7(3S),«باس»[NOUN]«ە»{Copula}{Person=3}{Number=Sing},شایانی باسە,135,باس@باسە@N;LGSPEC7(3S),bas@base@N;LGSPEC7(3S)
بریتی,بریتییە,birîtî,birîtîye,N;[COP3S],N;LGSPEC7(3S),«بریتی»[NOUN]«ە»{Copula}{Person=3}{Number=Sing},پرسیاری دووەم بریتییە لە هەڵبژاردن,154,بریتی@بریتییە@N;LGSPEC7(3S),birîtî@birîtîye@N;LGSPEC7(3S)
خەریک,خەریکە,xerîk,xerîke,N;[COP3S],N;LGSPEC7(3S),«خەریک»[NOUN]«ە»{Copula}{Person=3}{Number=Sing},هێشتا خەریکە بە چەقۆ سێوەکە دەکڕێنێ.,372,خەریک@خەریکە@N;LGSPEC7(3S),xerîk@xerîke@N;LGSPEC7(3S)
قفڵ,قفڵە,qifił,qifłe,N;[COP3S],N;LGSPEC7(3S),«قوفڵ»{NS}[NOUN]«ە»{Copula}{Person=3}{Number=Sing},عێراق هەر قفڵە نابێت بە کلیل,669,قفڵ@قفڵە@N;LGSPEC7(3S),qifił@qifłe@N;LGSPEC7(3S)
یانە,یانەیە,yane,yaneye,N;[COP3S],N;LGSPEC7(3S),«یانە»[NOUN]«ە»{Copula}{Person=3}{Number=Sing},ئەمەش پێکهاتەی هەردوو یانەیە بۆ یارییەکە,991,یانە@یانەیە@N;LGSPEC7(3S),yane@yaneye@N;LGSPEC7(3S)
